id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
11551,en,Small Soldiers,20.991,10/07/1998,6.5,1605,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']","When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",54682547,110,Big Movie.
8346,en,My Big Fat Greek Wedding,10.538,22/02/2002,6.5,1664,"['Comedy', 'Drama', 'Romance']",A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,368744044,95,Love is here to stay... so is her family.
740985,en,Borat Subsequent Moviefilm,26.738,23/10/2020,6.5,1738,['Comedy'],"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",0,96,Delivery of prodigious bribe to American regime for make benefit once glorious nation of Kazakhstan.
1281,en,Bean,18.382,3/07/1997,6.5,1849,"['Comedy', 'Family', 'Adventure']","Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.",251212670,89,One Man. One Masterpiece. One Very Big Mistake.
63492,en,What's Your Number?,20.085,30/09/2011,6.5,1859,"['Comedy', 'Romance']","Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",30426096,106,Ally's looking for the best ex of her life.
9352,en,EuroTrip,22.588,20/02/2004,6.5,1873,['Comedy'],"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",20796847,93,No actual Europeans were harmed in the making of this film.
339397,en,CafÃ© Society,19.184,11/05/2016,6.5,2295,"['Comedy', 'Drama', 'Romance']","The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant cafÃ© society that defined the spirit of the age.",43763247,97,Anyone who is anyone will be seen at CafÃ© Society.
95610,en,Bridget Jones's Baby,21.28,14/09/2016,6.5,2503,"['Comedy', 'Romance']","After breaking up with Mark Darcy, Bridget Jones's 'happily ever after' hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. What could possibly go wrong? Then her love life takes a turn and Bridget meets a dashing American named Jack, the suitor who is everything Mr. Darcy is not. In an unlikely twist she finds herself pregnant, but with one hitch she can only be fifty percent sure of the identity of her baby's father.",211952420,123,Old flame. New fling. Big problem.
11247,en,A Cinderella Story,22.499,10/07/2004,6.5,2617,['Comedy'],"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",70067909,95,Once upon a time... can happen any time.
9870,en,Forgetting Sarah Marshall,16.806,17/04/2008,6.5,2674,"['Comedy', 'Romance', 'Drama']","When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",105173115,111,"You lose some, you get some."
20943,en,The Ugly Truth,48.647,24/07/2009,6.5,2859,"['Comedy', 'Romance']","A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",321682600,96,The battle of the sexes is on.
10184,en,He's Just Not That Into You,64.353,6/02/2009,6.5,2935,"['Comedy', 'Romance', 'Drama']","Remember that really cute girl/guy who said they'd call â€“ and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you.",178866158,129,Are you the exception... or the rule?
1493,en,Miss Congeniality,20.331,22/12/2000,6.5,3012,"['Comedy', 'Crime', 'Action']","When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",212000000,111,Never Mess With An Agent In A Dress.
2978,en,Ghostbusters II,79.57,16/06/1989,6.5,3159,"['Comedy', 'Fantasy']","Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat.",215394738,108,Guess who's coming to save the world again?
9522,en,Wedding Crashers,19.075,13/07/2005,6.5,3489,"['Comedy', 'Romance']","John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love â€“ and heartache â€“ feels like.",285176741,119,Life's a Party. Crash It.
376659,en,Bad Moms,28.37,28/07/2016,6.5,3494,['Comedy'],"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",183936074,100,Party like a mother.
55721,en,Bridesmaids,22.692,13/05/2011,6.5,3659,"['Comedy', 'Romance']","Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, sheâ€™ll show Lillian and her bridesmaids just how far youâ€™ll go for someone you love.",288383523,125,Save the date.
3049,en,Ace Ventura: Pet Detective,26.144,4/02/1994,6.5,4473,"['Comedy', 'Adventure']","He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his manâ€¦ or beast!",107217396,86,"He's the best there is! (Actually, he's the only one there is.)"
8488,en,Hitch,27.374,11/02/2005,6.5,4621,"['Comedy', 'Drama', 'Romance']","Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert â€“ now Allegra's boyfriend â€“ it threatens to destroy both relationships.",368100420,118,The cure for the common man.
2105,en,American Pie,61.017,9/07/1999,6.5,6156,"['Comedy', 'Romance']","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",235483004,95,There's nothing like your first piece.
611213,en,The Prom,11.691,2/12/2020,6.4,507,"['Comedy', 'Music', 'Romance']","After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students.",0,132,Everyone deserves a chance to celebrate.
400157,en,Wonder Park,21.072,13/03/2019,6.4,518,"['Comedy', 'Animation', 'Adventure', 'Family', 'Fantasy']","A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",119559110,86,Dream Bigger
526019,en,Like a Boss,22.508,9/01/2020,6.4,521,['Comedy'],"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",26925979,83,The world of beauty is about to get ugly.
1406,en,City Slickers,11.138,7/06/1991,6.4,561,"['Comedy', 'Western']","Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned.",179033791,114,Yesterday They Were Businessmen. Today They're Cowboys. Tomorrow They'll Be Walking Funny.
328589,en,The Lady in the Van,10.251,13/11/2015,6.4,571,"['Comedy', 'Drama']","The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who â€˜temporarilyâ€™ parked her van in Bennettâ€™s London driveway and proceeded to live there for 15 years.",41387687,104,A mostly true story
10246,en,Porky's,14.491,13/11/1981,6.4,611,['Comedy'],"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",125728258,94,Keep an eye out for the funniest movie about growing up ever made!
16296,en,Killer Klowns from Outer Space,16.968,27/05/1988,6.4,634,"['Comedy', 'Horror', 'Science Fiction']",Aliens disguised as clowns crash land on Earth in a rural town to capture unsuspecting victims in cotton candy cocoons for later consumption.,43625095,88,Itâ€™s Craazzy!
12689,en,"Angus, Thongs and Perfect Snogging",10.231,25/07/2008,6.4,687,"['Comedy', 'Drama', 'Family', 'Romance']","Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.",14924998,100,"Georgia Nicholson is not mental, but her life is."
8388,en,Â¡Three Amigos!,8.77,12/12/1986,6.4,696,"['Comedy', 'Western', 'Adventure']","Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.",39200000,102,"They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!"
10466,en,The Money Pit,10.927,26/03/1986,6.4,828,"['Comedy', 'Romance']","After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreamsâ€”only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everythingâ€”including the kitchen sinkâ€”disappears into the Money Pit.",54999651,91,For everyone who's ever been deeply in Love or deeply in debt.
74018,en,A Cinderella Story: Once Upon a Song,16.74,5/09/2011,6.4,897,"['Comedy', 'Family', 'Romance']","In this modern telling of the classic tale, aspiring singer Katie Gibbs falls for the new boy at her performing arts high school. But Katie's wicked stepmother and stepsister are scheming to crush her dream before she can sing her way into his heart.",0,88,Can the girl with a dream voice sing happily ever after?
531454,en,Eurovision Song Contest: The Story of Fire Saga,17.087,26/06/2020,6.4,966,"['Comedy', 'Music']","Two small-town aspiring musicians chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",0,123,Nobody wins solo
12182,en,Nick and Norah's Infinite Playlist,28.083,3/10/2008,6.4,969,"['Comedy', 'Music', 'Drama']","Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus begins an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",33556631,89,Every night has a soundtrack.
11846,en,Father of the Bride,10.582,20/12/1991,6.4,983,"['Comedy', 'Romance']","George Banks is an ordinary, middle-class man whose 22 year-old daughter Annie has decided to marry a man from an upper-class family, but George can't think of what life would be like without his daughter. His wife tries to make him happy for Annie, but when the wedding takes place at their home and a foreign wedding planner takes over the ceremony, he becomes slightly insane.",89325780,105,Love is wonderful. Until it happens to your only daughter.
429203,en,The Old Man & the Gun,12.209,27/09/2018,6.4,1090,"['Comedy', 'Crime', 'Drama']","The true story of Forrest Tucker, from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public. Wrapped up in the pursuit are a detective, who becomes captivated with Forrestâ€™s commitment to his craft, and a woman, who loves him in spite of his chosen profession.",11277120,94,This story is mostly true.
2294,en,Jay and Silent Bob Strike Back,16.223,22/08/2001,6.4,1150,['Comedy'],"When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",33788161,104,Hollywood had it coming
9788,en,Accepted,10.859,18/08/2006,6.4,1170,['Comedy'],"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",38505009,93,When every college turned them down. . . they made one up.
11529,en,Sweet Home Alabama,13.14,26/09/2002,6.4,1173,"['Comedy', 'Romance']","New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secretsâ€”including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",180622424,108,Sometimes What You're Looking For Is Right Where You Left It.
9718,en,Talladega Nights: The Ballad of Ricky Bobby,14.958,4/08/2006,6.4,1189,['Comedy'],"The fastest man on four wheels, Ricky Bobby is one of the greatest drivers in NASCAR history. A big, hairy American winning machine, Ricky has everything a dimwitted daredevil could want, a luxurious mansion, a smokin' hot wife and all the fast food he can eat. But Ricky's turbo-charged lifestyle hits an unexpected speed bump when he's bested by flamboyant Euro-idiot Jean Girard and reduced to a fear-ridden wreck.",162966177,107,The story of a man who could only count to #1.
8952,en,I Love You Phillip Morris,11.628,18/01/2009,6.4,1233,"['Comedy', 'Drama', 'Romance']","Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",20768906,98,The Conman who wouldn't go straight.
10761,en,Made of Honor,19.196,30/04/2008,6.4,1330,"['Comedy', 'Romance']","Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",106407672,101,He'll do anything to get the groom out of the picture.
11172,en,Music and Lyrics,16.931,9/02/2007,6.4,1353,"['Comedy', 'Music', 'Romance']","A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",145896422,104,Share the music with someone you love.
625450,en,Tall Girl,32.931,13/09/2019,6.4,1501,"['Comedy', 'Drama', 'Romance']","Jodi, the tallest girl in her high school, has always felt uncomfortable in her own skin. But after years of slouching, being made fun of, and avoiding attention at all costs, Jodi finally decides to find the confidence to stand tall.",0,101,"When you don't fit in, stand tall"
13680,en,The Game Plan,34.711,28/09/2007,6.4,1560,"['Comedy', 'Family']","Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",147880543,110,"Half his size, twice the trouble ... and she's moving in."
34016,en,She's Out of My League,23.681,11/03/2010,6.4,1581,"['Comedy', 'Romance']","When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",49779728,104,"When she's this hot, You get one shot."
16614,en,Adventureland,9.759,3/04/2009,6.4,1735,['Comedy'],"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",17164820,107,Nothing brings people together like a crappy summer job.
460668,en,I Feel Pretty,26.908,19/04/2018,6.4,1750,"['Comedy', 'Romance']",A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,94539426,111,Change everything Without changing anything.
137093,en,Last Vegas,22.142,31/10/2013,6.4,1751,['Comedy'],Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,134402450,105,It's going to be legendary
928,en,Gremlins 2: The New Batch,29.311,15/06/1990,6.4,1879,"['Comedy', 'Horror', 'Fantasy']","Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",41482207,106,Here they grow again.
193893,en,Let's Be Cops,94.691,13/08/2014,6.4,2200,['Comedy'],"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted â€œheroesâ€ get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",136621271,104,Fake Cops. Real Trouble.
20048,en,Confessions of a Shopaholic,75.433,5/02/2009,6.4,2223,"['Comedy', 'Romance']","In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",108332743,104,A new job? Hopefully. A new man? Possibly. A new handbag? Absolutely!
9032,en,Big Daddy,19.951,25/06/1999,6.4,2538,"['Comedy', 'Drama']","A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",234801895,93,Nature called. Look who answered.
6557,en,27 Dresses,21.806,10/01/2008,6.4,2614,"['Comedy', 'Romance']",Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,160259319,111,She's about to find the perfect fit.
10330,en,Freaky Friday,28.898,5/08/2003,6.4,2909,"['Comedy', 'Family', 'Romance', 'Fantasy']","Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancÃ©. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",160846332,97,Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.
193610,en,The Other Woman,39.061,16/04/2014,6.4,3000,"['Comedy', 'Romance']","After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",196781193,109,The oddest friends are about to get even
3981,en,What Women Want,25.512,15/12/2000,6.4,3065,"['Comedy', 'Romance']","Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",374111707,127,He has the power to hear everything women are thinking. Finally... a man is listening.
462919,en,Sierra Burgess Is a Loser,12.156,7/09/2018,6.4,3150,"['Comedy', 'Drama', 'Romance']",A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,0,105,Just be you.
75,en,Mars Attacks!,21.741,12/12/1996,6.4,4247,"['Comedy', 'Fantasy', 'Science Fiction']","'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alienâ€™s fun and games in this comedy homage to science fiction films of the '50s and '60s.",101371017,106,Nice planet. We'll take it!
45243,en,The Hangover Part II,100.411,25/05/2011,6.4,8490,['Comedy'],"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",586764305,102,The Wolfpack Is Back
72105,en,Ted,101.173,29/06/2012,6.4,10151,"['Comedy', 'Fantasy']","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",549368315,107,Ted is coming.
12309,en,Bachelor Party,13.811,29/06/1984,6.3,490,['Comedy'],"On the eve of his wedding to his longtime girlfriend, unassuming nice guy Rick is dragged out for a night of debauchery by his friends.",38435947,105,A man's tradition every woman should know about.
11862,en,Father of the Bride Part II,9.461,8/12/1995,6.3,526,"['Comedy', 'Family']","Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife is expecting too. He was planning on selling their home, but that's a plan thatâ€”like Georgeâ€”will have to change with the arrival of both a grandchild and a kid of his own.",76594107,106,Just When His World Is Back To Normal... He's In For The Surprise Of His Life!
7553,en,Waiting...,15.954,7/10/2005,6.3,561,['Comedy'],"Employees at a Bennigan's-like restaurant (called, creatively enough, Shenanigan's), kill time before their real lives get started. But while they wait, they'll have to deal with picky customers who want their steak cooked to order and enthusiastic managers who want to build the perfect wait staff. Luckily, these employees have effective revenge tactics.",18637690,94,What happens in the kitchen ends up on the plate.
13161,en,Big Stan,22.43,6/06/2007,6.3,568,['Comedy'],Rob Schneider writes and stars in this comedy about a nerdy con man whose swindling ways land him a stiff prison sentence. Terrified at the prospect of being raped in prison he enlists the aid of a mysterious kung-fu expert to teach him how to fight.,0,105,He'll have to kick some butt to save his own.
502682,en,Book Club,15.928,18/05/2018,6.3,619,"['Comedy', 'Romance', 'Drama']",Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age.,78720293,104,"The hornier, the better."
145220,en,Muppets Most Wanted,15.919,20/03/2014,6.3,661,"['Comedy', 'Adventure', 'Crime', 'Family']","While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",80383290,112,Taking the world by farce
288036,en,Sleeping with Other People,21.214,26/06/2015,6.3,687,['Comedy'],"Can two serial cheaters get a second chance at love? After a one-night stand in college, New Yorkers Lainey and Jake meet by chance twelve years later and discover they each have the same problem: because of their monogamy-challenged ways, neither can maintain a relationship. Determined to stay friends despite their mutual attraction, they make a pact to keep it platonic, a deal that proves easier said than done.",3214116,100,A romantic comedy with commitment issues.
9043,en,The Family Stone,10.317,15/12/2005,6.3,687,"['Comedy', 'Drama', 'Romance']","An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",92000000,103,Feel The Love
82650,en,Diary of a Wimpy Kid: Dog Days,26.267,2/08/2012,6.3,700,"['Comedy', 'Family']","It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",76196538,94,School's out for summer
8386,en,How High,16.14,21/12/2001,6.3,705,['Comedy'],"Multi-platinum rap superstars Redman and Method Man star as Jamal and Silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.",31155435,93,They've got their degrees all rolled up.
10074,en,Hot Rod,11.053,3/08/2007,6.3,727,"['Comedy', 'Action']","For Rod Kimball, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.",14334401,88,Smack destiny in the face.
3172,en,Bandits,15.679,12/10/2001,6.3,754,"['Comedy', 'Crime']",Two bank robbers fall in love with the girl they've kidnapped.,67631903,123,"Two's company, three's a crime."
12435,en,The Nanny Diaries,17.693,24/08/2007,6.3,805,"['Comedy', 'Drama', 'Romance']","A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",47817020,106,"A comedy about life at the top, as seen from the bottom."
49022,en,Something Borrowed,20.974,5/05/2011,6.3,845,"['Comedy', 'Drama', 'Romance']","Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",65090821,112,It's a thin line between love and friendship.
295699,en,Everybody Wants Some!!,11.486,30/03/2016,6.3,870,['Comedy'],A comedy that follows a group of friends as they navigate their way through the freedoms and responsibilities of unsupervised adulthood.,3400278,116,Here for a good time not a long time
13523,en,Sex Drive,26.079,16/10/2008,6.3,979,"['Comedy', 'Adventure', 'Romance']",A high school senior drives cross-country with his best friends to hook up with a babe he met online.,18755936,109,He's leaving virgin territory
2619,en,Splash,11.338,9/03/1984,6.3,995,"['Comedy', 'Fantasy', 'Romance']","A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",69821334,111,Allen Bauer Thought He'd Never Find The Right Woman... He Was Only Half Wrong!
38303,en,You Again,23.605,24/09/2010,6.3,1034,"['Comedy', 'Romance']","History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",32054369,105,What doesn't kill you... is going to marry your brother.
11232,en,Kate & Leopold,14.239,25/12/2001,6.3,1056,"['Comedy', 'Fantasy', 'Romance']","When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",76019048,118,If they lived in the same century they'd be perfect for each other.
13335,en,Harold & Kumar Escape from Guantanamo Bay,19.781,25/04/2008,6.3,1101,"['Comedy', 'Adventure']","Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security.",43493123,107,This time they're running from the joint.
38357,en,Morning Glory,16.734,10/11/2010,6.3,1180,"['Comedy', 'Drama', 'Romance']","A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",60040976,107,Breakfast TV just got interesting.
244458,en,The Voices,13.007,19/01/2014,6.3,1394,"['Comedy', 'Crime', 'Horror', 'Fantasy']","A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",0,101,Hearing voices can be murder.
11852,en,The Hot Chick,36.244,13/12/2002,6.3,1482,"['Comedy', 'Fantasy']","Not only is Jessica Spencer the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive, a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom.",54639553,104,The hottest chick in town just switched bodies with the luckiest loser in the world.
203739,en,Vampire Academy,24.593,7/02/2014,6.3,1498,"['Comedy', 'Action', 'Fantasy']","Rose, a rebellious half-vampire/half-human guardian-in-training and her best friend, Lissa -- a mortal, royal vampire Princess - have been on the run when they are captured and returned to St. Vladamirs Academy, the very place where they believe their lives may be in most jeopardy. Rose will sacrifice everything to protect Lissa from those who intend to exploit her from within the Academy walls and the Strigoi (immortal, evil vampires) who hunt her kind from outside its sanctuary.",15391979,104,They suck at school.
455,en,Bend It Like Beckham,11.318,11/04/2002,6.3,1514,"['Comedy', 'Drama', 'Romance']","Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",76578641,112,"Sometimes, to follow your dreams... you've got to bend the rules!"
